Pose,Image_Name,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk,Label,left_elbow_angle_corrected,right_elbow_angle_corrected,left_shoulder_angle_corrected,right_shoulder_angle_corrected,left_knee_angle_corrected,right_knee_angle_corrected,angle_for_ardhaChandrasana1_corrected,angle_for_ardhaChandrasana2_corrected,hand_angle_corrected,left_hip_angle_corrected,right_hip_angle_corrected,neck_angle_uk_corrected,left_wrist_angle_bk_corrected,right_wrist_angle_bk_corrected
Downward_dog,downward_dog21.jpg,170.0,170.0,160.0,160.0,127.2026292039829,168.79181776800928,381.3364454250112,-63.7460775789157,282.7467334646344,150.8261703300403,119.26218373496252,297.6944503509382,39.38432385755772,129.135606398822,0,176.13455276684996,179.7286441761634,91.60270421555182,186.67249191773112,177.02441362636674,173.87336988640826,341.5600514473548,19.463115337327334,221.6145850807776,77.33897110231942,123.89311188479755,219.66714817654176,157.4551866026702,142.955106001355
Downward_dog,downward_dog22.jpg,170.0,170.0,157.7717792745035,160.0,154.95286582386777,170.0,345.8263092312358,13.721620152697817,2.517548549345686,98.91943987765448,93.58763777194488,70.0,76.26371768271432,65.32944178287762,0,172.72528479256616,169.72905452292045,182.08447380677455,194.33626915624808,170.60335440960608,181.08253702703553,288.02732419898786,68.7346950251111,58.66942944952956,83.5457189230705,126.2268734735746,117.7922891296691,87.86287591566294,96.39790779576639
Downward_dog,downward_dog23.jpg,169.48878268092147,170.0,160.0,160.0,170.0,170.0,357.9252033189042,15.022159098444703,370.7654659408692,116.9007713343962,86.97059877182276,225.98145160852405,89.69212866114631,86.3994364389772,0,169.47549810717723,168.5378131573602,164.92785166971925,190.44926111620052,177.4752499411344,173.7964413084761,287.5890269619667,13.90923873326204,238.17956054741086,87.89530431372341,132.92418656936732,208.84316812918954,106.05937379858304,118.05378952338316
Downward_dog,downward_dog24.jpg,170.0,153.07814302321646,160.0,160.0,163.40422988215735,169.2028965327716,310.4134445246437,-45.72534548919696,315.0114865335791,32.592046978726046,30.0,300.0,87.77065450599851,40.61995115440448,0,164.1018801703661,170.25588543831503,167.0820782447312,190.16419544767137,182.16308167527433,174.23000503604584,353.93451800572893,102.75967899159855,151.66989057606108,77.69626198936437,96.80709163099888,157.69075585620993,204.84680737034586,102.31653454087555
Downward_dog,downward_dog25.jpg,170.0,170.0,160.0,160.0,170.0,170.0,367.6967326617468,25.254079996414696,34.32412742404162,111.00221099185458,71.2864963422521,195.63727628254264,105.032924414395,95.79327807699394,0,170.8719395063259,167.8749290123138,181.60679340962213,192.22257429045575,180.80124899004304,174.34197065262723,296.35251326979215,12.137703206758518,231.50584775740896,89.2253662298883,133.51590383698093,172.0931685016032,100.72731462954891,114.67910309448605
Downward_dog,downward_dog26.jpg,149.50009470717484,170.0,145.96897806411104,160.0,170.0,170.0,374.8659924595803,-16.739968009718744,6.161326972885568,59.90937918760939,82.47084262652774,300.0,106.35788094002037,49.96872948426277,0,171.62093590343903,168.2705025646575,183.34339294343854,163.54529058592638,189.18245781468033,171.86625141875362,353.9844166135455,0.17812979360530556,191.58408937648056,88.26294805385868,93.87136542072365,158.56871193364697,137.47351800869444,97.29200311954598
Downward_dog,downward_dog27.jpg,119.08687077469676,109.79739450194369,160.0,160.0,170.0,170.0,395.0315584792927,-68.23251896678059,319.3918141950683,95.45523488837844,54.342359722957816,179.52615240127275,81.41706965032691,35.25344425982274,0,221.18171778583118,228.02789016656152,161.43725351593753,196.99008944586328,199.07197172470734,192.54858780907247,355.67821665082874,0.2121290627626452,223.2134632557308,77.96047215901079,112.67744193104217,157.52414087525372,124.32383115180436,107.4012500992802
Downward_dog,downward_dog28.jpg,170.0,170.0,157.74113869209503,160.0,170.0,168.85291178375428,357.09622420167096,0.6487675837881914,-3.7573925415539176,68.52431560270117,80.82019017312606,300.0,75.62500817872049,87.90545654768738,0,170.84219395044295,168.9831027809426,182.5451378818569,195.8035216540243,172.58885212733878,174.61633846470235,355.9697414714855,2.6503434234587626,172.40299421787157,80.20318880520203,92.04764997932789,196.1290171895282,83.88637647331437,80.93198962675132
Downward_dog,downward_dog29.jpg,170.0,131.6370847795871,137.62915617623997,160.0,170.0,170.0,387.6336283601172,-13.004785717672243,8.68551861562416,49.52370694264039,75.06740190379227,300.0,75.656881541101,89.17972376147509,0,185.22737323157588,166.0227953805174,186.6532677802211,159.54380485507215,173.93223574403657,195.31403787023663,352.1687680130146,0.17085460074574474,139.69669970332762,79.76860209090184,93.46368717330606,209.4442876685942,105.05265707540435,87.33226956721865
Downward_dog,downward_dog3.jpg,170.0,170.0,160.0,160.0,170.0,170.0,371.1081242539423,3.0321813587341904,14.558164192145014,77.59463914336705,73.88813767538045,70.0,87.05124169648423,99.06422197928347,0,171.4954187765342,166.5795126769433,184.41061397424176,194.49429560818342,172.96212892745618,174.28696344158533,353.1072206956727,0.18130526672024605,63.45570067677989,84.32367727807625,99.8428016457617,186.95477958441904,88.66447323814769,87.52779862636662
Downward_dog,downward_dog30.jpg,167.1095283132656,158.5559626366168,130.20990055423732,160.0,170.0,150.63622985173276,327.66656241495537,6.198424630344132,324.1338933223201,133.0899969841379,92.24374694508788,188.2963189669153,108.7581082237053,89.17321525334675,0,165.51091956922642,169.45899651104125,165.7845585550072,166.00624300053798,189.24073374555923,171.2029939859738,343.65142774230094,83.9242268761288,202.80260631189807,94.64747098633805,193.72008260644435,205.4643086037857,109.74562069646241,129.19574592617994
Downward_dog,downward_dog31.png,170.0,100.11232380181794,122.9683413020862,160.0,117.35435769694354,170.0,382.0232118382693,-36.29565503806568,32.32363492870498,135.57346568552117,30.0,300.0,101.07527820047972,79.61085864043494,0,243.106378715793,169.1699038401973,186.16192857635727,157.32893634400043,182.70995187865006,198.1188004886941,337.31297963626855,14.810671750438633,159.12035985515334,87.19466789036642,123.55243145868619,146.78781413255035,114.0876368013347,118.80687333946531
Downward_dog,downward_dog32.jpg,170.0,134.5499711446281,160.0,160.0,170.0,167.40335860418566,351.8952852669844,-47.8954924387569,85.16051994738234,30.0,44.20247995650979,73.49520043759777,127.7092872956291,93.38569240501744,0,183.00142524495985,169.3325545872842,159.94805868033433,184.77808019731532,181.39275916390207,191.4705416022882,357.8973233894591,27.202127960879793,91.91784844969744,114.50298000224403,90.53081904874524,187.31521292256576,236.2607589333763,113.66991425826289
Downward_dog,downward_dog33.jpg,155.49648116620773,164.67660498816971,160.0,160.0,170.0,170.0,353.9721002012815,-8.086565837393696,26.9507367376392,71.967246251742,82.0275010964943,300.0,98.6932265330538,81.63945407048452,0,168.64790144858515,164.03187811117033,185.50093271768853,192.3484655097541,178.97060134287102,173.51447180137558,356.59829287880535,4.56744715358073,156.80583989809722,85.82750881513877,99.83962102186238,159.7171843772044,118.15045513501762,93.26532114259881
Downward_dog,downward_dog34.jpg,168.3569419557739,159.3314301620195,154.8727925432247,160.0,170.0,170.0,366.0101089170487,-3.112186759118506,373.5642672211748,79.62928909008888,84.67709016863259,300.0,92.46567579069344,76.0801650075685,0,163.9133471574818,170.66033455405272,166.31593832599827,182.4676641654254,176.47016255904265,174.06566641676696,352.9390447790114,0.1819454015445858,122.08334308329167,87.89162450246965,106.24273445550313,208.19739415533724,79.71731055386694,93.06000236515077
Downward_dog,downward_dog35.jpg,168.59885794777114,152.38737112461905,160.0,160.0,170.0,170.0,346.7233554244561,-6.207106938206401,-4.354840173341391,68.12752511287891,62.46548363969468,70.0,80.91030640592446,78.46252726429607,0,167.05174407223308,168.8171308453921,186.33984306419464,195.85363196500302,171.61387415557098,173.46474879892727,356.5817420859972,71.62327344512703,70.59195807553043,75.89613407505873,91.53639010491206,190.49787744890526,80.15608895737581,81.8266352699208
Downward_dog,downward_dog36.jpg,156.93853690831315,163.710344982858,160.0,160.0,170.0,170.0,4.805073955878808,357.147585741748,339.5341783644416,53.16519015540545,78.6299370703925,221.0099771670494,64.85545055739074,61.22465572582917,0,168.01916609943396,162.578617061058,169.27514159518384,182.06397528697107,179.28171989522187,176.37038094904844,154.04941564149502,215.65851753579048,230.9264048138265,80.33990266116068,90.20946745108917,155.9350540320297,135.80756767191204,92.61718098271157
Downward_dog,downward_dog37.jpg,165.27769511025255,154.5257940908371,160.0,160.0,170.0,170.0,361.65340781829326,-3.9826683534854,-2.641178740360459,63.156124754172566,68.66359429421819,300.0,90.18111436256062,58.97801887203176,0,165.4628486730811,167.5300943461573,185.6766230002486,194.9005227823037,173.76509652668125,173.17135462348665,356.5951176746309,0.17770691218437767,166.37929710021956,78.30356255639477,88.42498377277364,169.2079101080162,74.81230695201269,92.37387560176823
Downward_dog,downward_dog38.jpg,145.7936039726511,170.0,118.13153138427934,160.0,137.58812845539995,161.44747155046912,370.3048576632303,41.82063583062428,27.396392558576707,102.08479965471244,98.7702501163376,300.0,65.48947791951795,40.29698051868718,0,177.70760945945446,170.48607934169002,177.8969808642221,155.66981904662026,192.33413949518712,179.22460905187347,273.2838565529352,0.4124598413043581,210.5718844112114,76.20347300051318,135.8273707034486,123.56473265189588,139.64906457273815,91.90361615679907
Downward_dog,downward_dog39.jpg,167.83584246130152,159.41245379327876,160.0,160.0,170.0,170.0,358.4012703150115,8.814930403990843,9.032043830338296,109.6015408270826,108.10905427252273,70.0,94.63055900120231,86.72033300627879,0,166.38076113154983,168.45230222056662,184.10844096667392,196.0147773035229,178.89901653012916,173.67123002080666,352.3520960612753,9.191799277677013,76.83817528108354,92.74014982346812,125.15633571611812,186.76262545880928,100.56587871971985,119.03175937732641
Downward_dog,downward_dog4.jpg,141.79420285979384,170.0,160.0,146.63978137780796,160.27164160033055,143.16107903952252,327.6654225051676,26.55499131107786,8.87762609573015,95.41186871076704,108.44042405367438,300.0,114.66133270527442,101.43742561496109,0,171.69809655359333,170.22974326934798,180.72677338667586,188.48477871203693,201.56762855695524,181.08322261457627,309.1600961126207,67.52779766156996,190.61347869011396,111.44105746362484,231.65815946004335,138.44149642381439,126.87138683807808,113.31912870749026
Downward_dog,downward_dog40.jpg,170.0,170.0,119.77428409670716,160.0,163.77586626379264,170.0,417.8926647010542,-51.96500386394218,310.0580589560996,74.11617435810535,90.7451798414809,208.30151836403604,20.78149504459804,66.4839870308613,0,172.4450332955406,169.23954159351396,95.51272774542655,174.33421174777203,174.01412780639816,175.51988075560695,349.2227678602476,0.848643859302307,205.92592589286872,72.92120125026017,98.95435779726193,165.88528221761692,62.20489899508633,85.21501672555475
Downward_dog,downward_dog41.jpg,164.9573945309353,157.60699266578072,160.0,160.0,170.0,169.1183073948335,343.29292189489666,4.331761873004885,16.835664978859246,108.28502340718686,90.83533406251968,300.0,106.21549923982926,95.04909068297286,0,166.49751257123586,165.8323433049368,181.98489603413216,194.2820294554811,179.94555690855725,174.03930468549675,353.83823198568047,72.63292048628115,151.29680864729164,96.16219238898131,129.97574755854748,182.4483224942965,100.73662475269053,118.315951528882
Downward_dog,downward_dog42.jpg,166.58362573914874,170.0,160.0,160.0,170.0,170.0,347.4358023912112,-0.1548439358947348,6.573965737529292,78.66812638657738,60.9281652040111,300.0,80.76446638426472,66.10894018352273,0,171.56476554684403,167.64723837322478,180.9830248565738,195.7075218814539,172.96792112154796,173.45626599641813,356.6122331286027,68.45202595571098,187.20058317507912,74.14750309847474,99.8968482568338,153.0987446657583,71.98128862678547,78.76606606960658
